date,index,open,close,low,high,volume,week,companies,range_open,range_close,range_low,range_high,range_volume
2010-06-21,54809.0,48.02691018976547,47.266568936034126,46.93258172921104,48.41514034754803,6718507.249466951,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-06-22,55278.0,47.29718721961618,46.32618505117267,46.204692620469054,47.7372300703625,6900507.8891258,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-06-23,55747.0,46.33467140298504,46.232667014925376,45.61219778891255,46.76138780597012,6979892.963752666,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-06-24,56216.0,45.996952825159916,45.40718715991472,45.17064138166312,46.35899963539446,7745172.921108742,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-06-25,56685.0,45.520790599147155,45.7414089978678,44.95725122174842,46.14288017697229,11171061.620469084,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(9619222.785, 11237544.376]"
2010-06-28,57154.0,45.82691003624733,45.54177160767593,45.17789083795309,46.22102529637531,6181373.134328358,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-06-29,57623.0,44.89315727718552,43.976270302771844,43.62678192750529,45.08443656076762,9915166.950959489,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(9619222.785, 11237544.376]"
2010-06-30,58092.0,43.911686132196174,43.51123824093817,43.31117419402987,44.58155814925372,8470411.513859276,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(8000901.194, 9619222.785]"
2010-07-01,58561.0,43.526142411513874,43.40735763752662,42.41187782089554,43.96618507889128,10009030.91684435,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(9619222.785, 11237544.376]"
2010-07-02,59030.0,43.56015111087412,43.1164836183369,42.74172872068229,43.87424491897656,6455764.179104477,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-06,59499.0,43.72245383795311,43.20880771002129,42.759703240938144,44.21665424733472,7655734.115138593,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-07,59968.0,43.32066283582086,44.61209151599141,43.0872086183369,44.69445814498935,7978807.036247334,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-08,60437.0,44.983989042643906,45.06089740724951,44.33823213432838,45.42460739658854,7382421.748400853,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-09,60906.0,45.13428766737743,45.44518315565033,44.75138781663114,45.678360136460576,5488513.646055437,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-07-12,61375.0,45.320726942430674,45.33066298507464,44.85096128784649,45.76004449253726,5461536.247334755,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-07-13,61844.0,45.80074839445628,46.16403184221748,45.477166179104465,46.525588390191864,7363730.063965885,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-14,62313.0,46.021323899786765,46.14682506396589,45.54181445415781,46.52160107889127,6869885.714285715,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-15,62782.0,46.143882646055445,46.19356285287846,45.34699569722816,46.50769924307041,7026077.185501066,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-16,63251.0,45.853029759061826,44.75300830277181,44.58467130490405,46.02266713006396,8875682.729211088,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(8000901.194, 9619222.785]"
2010-07-19,63720.0,44.90089741364605,44.999212965884894,44.33100389978681,45.378637426439234,6615693.390191898,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-20,64189.0,44.35015118550107,45.65697450533052,44.08712337739872,45.77000204051177,7533089.765458422,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-21,64658.0,45.932326044776126,45.031025379530924,44.74294433475478,46.188765236673795,8396663.96588486,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(8000901.194, 9619222.785]"
2010-07-22,65127.0,45.55588684434967,46.07554568230274,45.23750720682303,46.53776322601278,8261370.78891258,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(8000901.194, 9619222.785]"
2010-07-23,65596.0,45.942112793176975,46.63629192750533,45.532134191897676,46.85983142217484,7462474.840085288,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-26,66065.0,46.676185385927496,47.221835816631156,46.343775995735584,47.44959678678043,6357385.287846481,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-07-27,66534.0,47.44042840938169,46.96639855863539,46.548147151385926,47.76234729637526,7298112.153518124,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-28,67003.0,46.8887224840085,46.59298699786779,46.24867999147124,47.318850582089475,6109836.034115138,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-07-29,67472.0,46.892432712153536,46.46038578464816,45.837400690831615,47.32076958422173,7651837.100213219,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-07-30,67941.0,45.96273119616205,46.55633477398719,45.634287684434995,46.90204892537314,6685796.588486141,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-02,68410.0,47.176292187633244,47.490385946695106,46.7816012217484,47.80735792324099,6774849.253731343,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-03,68879.0,47.313818669509615,47.18341356289984,46.73239016204691,47.73277380597016,6604991.4712153515,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-04,69348.0,47.384735466951,47.75659040724945,47.022667196162004,48.05371205543709,6451460.980810234,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-05,69817.0,47.48882928997865,47.70111078038381,47.089895452025566,48.01514075692966,5751710.447761194,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-06,70286.0,47.25083363326229,47.53497011087419,46.706910275053325,47.86978880810235,6341613.432835821,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-09,70755.0,47.76055636460553,47.88482089765458,47.36648390191896,48.15384004477612,5956850.5330490405,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-10,71224.0,47.43089754797442,47.57761402771857,46.93424528358209,47.984138449893415,6867147.76119403,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-11,71693.0,46.77258197867803,46.175588275053286,45.90641985074629,47.01309387420046,7494082.089552239,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-12,72162.0,45.53160126865674,46.02584430916844,45.26861620682301,46.39398926652454,7056109.808102345,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-13,72631.0,45.87795513646051,45.837635260127904,45.56027929424307,46.37313631343283,5191885.714285715,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-16,73100.0,45.577784522388065,45.82855217270789,45.23123867590622,46.17238999786781,5074689.33901919,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-17,73569.0,46.26978878038385,46.601579914712175,45.956696940298514,47.05251785501061,6277844.34968017,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-18,74038.0,46.55266740511723,46.595822820895535,46.043882579957355,47.02187824307039,5926647.76119403,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-19,74507.0,46.39622790191901,45.76740059914713,45.433392049040506,46.65349879744146,6945691.4712153515,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-20,74976.0,45.55076953518125,45.67708070788911,45.07535377611941,46.02094001492537,6382363.965884862,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-23,75445.0,45.863605334754794,45.4245221066098,45.252688498933935,46.26313626012793,5690433.475479744,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-24,75914.0,44.86038566737742,44.66799762046912,44.24688877185499,45.29121725373136,7576718.763326226,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-25,76383.0,44.37057751599147,44.90955407462681,43.9883600426439,45.14821079104477,7106289.552238806,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-26,76852.0,45.111643733475475,44.60870118976546,44.429703262260155,45.47609993390191,6556656.503198294,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-27,77321.0,44.88200598507466,45.44328533262262,44.178594477611945,45.59258174200425,6714837.100213219,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-08-30,77790.0,45.2989357739872,44.71068408315568,44.648722518123634,45.6185307292111,5003146.0554371,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-08-31,78259.0,44.501963364605594,44.70782694882732,44.1504068251599,45.17217669296376,7259647.121535181,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-09-01,78728.0,45.34592937100212,46.13172908955226,45.09786969296378,46.37880766737736,7518359.275053305,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-09-02,79197.0,46.20226222814498,46.69910644349684,45.90238992963753,46.85560947974417,5572577.185501066,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-03,79666.0,47.0823474925373,47.24931964818766,46.6991063582089,47.566952950959475,5624295.095948827,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-07,80135.0,46.977336712153516,46.66575879957354,46.44121721535179,47.29759268017063,5457985.287846481,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-08,80604.0,46.73680357142853,47.002795066098095,46.50949030490402,47.40934087633266,6093106.823027719,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-09,81073.0,47.543136411513835,47.0867609104477,46.76217668230286,47.78183560980809,5640968.01705757,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-10,81542.0,47.175524449893395,47.3181895223881,46.84023643923238,47.65518311300643,5175164.179104477,4,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-13,82011.0,47.76288045202557,47.878104234541574,47.37256052665247,48.23113203837954,6227843.496801706,0,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-14,82480.0,47.77624925373135,47.96055632409381,47.42479935181239,48.39328547761197,6477566.524520256,1,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-09-15,82949.0,47.78040715778256,48.170300373134296,47.46134527931774,48.39062034968024,6278136.673773987,2,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-16,83418.0,48.03477806609809,48.0970807846482,47.634479494669506,48.423434618336906,5936112.793176972,3,469,"(43.32, 48.633]","(43.115, 48.46]","(42.411, 47.739]","(43.873000000000005, 49.227]","(4764258.012, 6382579.603]"
2010-09-17,83887.0,48.305652170575705,48.24268862046914,47.77302954157783,48.65413840724949,7979576.119402985,4,469,"(43.32, 48.633]","(43.115, 48.46]","(47.739, 53.067]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-09-20,84356.0,48.414138560767555,49.12081218763326,48.153989217483996,49.34038574200426,6150520.25586354,0,469,"(43.32, 48.633]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(4764258.012, 6382579.603]"
2010-09-21,84825.0,49.1437760554371,48.93548176332626,48.529277068230236,49.56484229424306,7066092.750533049,1,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-09-22,85294.0,48.854266454157816,48.68140957569294,48.31601478038382,49.367763294243076,6862975.053304904,2,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-09-23,85763.0,48.34015130490401,48.289298426439224,47.91688900639667,49.02712358422174,6492332.622601279,3,469,"(43.32, 48.633]","(43.115, 48.46]","(47.739, 53.067]","(43.873000000000005, 49.227]","(6382579.603, 8000901.194]"
2010-09-24,86232.0,48.889959507462734,49.441750298507436,48.640535245202585,49.67296590831554,6649891.684434968,4,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-09-27,86701.0,49.40260348614072,49.192454085287814,48.89247544349682,49.756143044776145,5470923.240938166,0,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(4764258.012, 6382579.603]"
2010-09-28,87170.0,49.32187838166311,49.47827495948826,48.51249693390188,49.770172628997926,6872742.857142857,1,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-09-29,87639.0,49.318680110874226,49.423839869936046,48.92669725799573,49.84143075479742,6329579.74413646,2,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(4764258.012, 6382579.603]"
2010-09-30,88108.0,49.71482085927499,49.28511955863537,48.893029788912564,50.159767452025605,7303628.784648187,3,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-10-01,88577.0,49.64360578038377,49.419916840085236,48.92339224520248,49.95454350533048,6444860.980810234,4,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-10-04,89046.0,49.3202153646055,49.05978894243068,48.62767785927509,49.72571662686571,6016106.823027719,0,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(4764258.012, 6382579.603]"
2010-10-05,89515.0,49.54017274626868,50.14989554797438,49.228722880597,50.413029989338995,7631027.292110874,1,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-10-06,89984.0,49.99635620042645,49.80686787206822,49.33273126012791,50.38993827931772,6896481.44989339,2,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-10-07,90453.0,50.00991684434967,49.707272874200406,49.26128162473351,50.25450106823024,6072657.569296375,3,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(4764258.012, 6382579.603]"
2010-10-08,90922.0,49.793541492537294,50.09196384008529,49.383178833688675,50.39435186993602,6659723.667377398,4,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-10-11,91391.0,50.122560908315606,50.11659078678034,49.76209178678035,50.565673886993565,4716325.159914712,0,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(3145936.421, 4764258.012]"
2010-10-12,91860.0,49.9879979083156,50.30588698294244,49.49377613219621,50.566931701492486,6586834.541577825,1,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
2010-10-13,92329.0,50.605183294243034,50.70761415565033,50.216078993603375,51.18313679104476,7532808.5287846485,2,469,"(48.633, 53.945]","(48.46, 53.804]","(47.739, 53.067]","(49.227, 54.579]","(6382579.603, 8000901.194]"
